description,seriesId,economy,country,period,value,year
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,VNM,Vietnam,YR2000,48.7999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,VEN,"Venezuela, RB",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,VUT,Vanuatu,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,UZB,Uzbekistan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,URY,Uruguay,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,USA,United States,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GBR,United Kingdom,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ARE,United Arab Emirates,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,UKR,Ukraine,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,UGA,Uganda,YR2000,75.0,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TUV,Tuvalu,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TCA,Turks and Caicos Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TKM,Turkmenistan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TUR,Turkiye,YR2000,17.8999996185303,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TUN,Tunisia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TTO,Trinidad and Tobago,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TON,Tonga,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TGO,Togo,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TLS,Timor-Leste,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,THA,Thailand,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TZA,Tanzania,YR2000,70.0999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TJK,Tajikistan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SYR,Syrian Arab Republic,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CHE,Switzerland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SWE,Sweden,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SUR,Suriname,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SDN,Sudan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,VCT,St. Vincent and the Grenadines,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MAF,St. Martin (French part),YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LCA,St. Lucia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KNA,St. Kitts and Nevis,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LKA,Sri Lanka,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ESP,Spain,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SSD,South Sudan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ZAF,South Africa,YR2000,33.2000007629395,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SOM,Somalia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SLB,Solomon Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SVN,Slovenia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SVK,Slovak Republic,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SXM,Sint Maarten (Dutch part),YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SGP,Singapore,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SLE,Sierra Leone,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SYC,Seychelles,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SRB,Serbia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SEN,Senegal,YR2000,48.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SAU,Saudi Arabia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,STP,Sao Tome and Principe,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SMR,San Marino,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,WSM,Samoa,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,RWA,Rwanda,YR2000,79.6999969482422,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,RUS,Russian Federation,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ROU,Romania,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,QAT,Qatar,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PRI,Puerto Rico,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PRT,Portugal,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,POL,Poland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PHL,Philippines,YR2000,47.2000007629395,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PER,Peru,YR2000,46.2000007629395,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PRY,Paraguay,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PNG,Papua New Guinea,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PAN,Panama,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PLW,Palau,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PAK,Pakistan,YR2000,48.7000007629395,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,OMN,Oman,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NOR,Norway,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MNP,Northern Mariana Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MKD,North Macedonia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NGA,Nigeria,YR2000,69.5999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NER,Niger,YR2000,82.5999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NIC,Nicaragua,YR2000,60.0,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NZL,New Zealand,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NCL,New Caledonia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NLD,Netherlands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NPL,Nepal,YR2000,64.0,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NRU,Nauru,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,NAM,Namibia,YR2000,33.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MMR,Myanmar,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MOZ,Mozambique,YR2000,78.1999969482422,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MAR,Morocco,YR2000,24.2000007629395,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MNE,Montenegro,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MNG,Mongolia,YR2000,64.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MCO,Monaco,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MDA,Moldova,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,FSM,"Micronesia, Fed. Sts.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MEX,Mexico,YR2000,19.8999996185303,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MUS,Mauritius,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MRT,Mauritania,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MHL,Marshall Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MLT,Malta,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MLI,Mali,YR2000,75.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MDV,Maldives,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MYS,Malaysia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MWI,Malawi,YR2000,66.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MDG,Madagascar,YR2000,84.0999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,MAC,"Macao SAR, China",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LUX,Luxembourg,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LTU,Lithuania,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LIE,Liechtenstein,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LBY,Libya,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LBR,Liberia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LSO,Lesotho,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LBN,Lebanon,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LVA,Latvia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,LAO,Lao PDR,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KGZ,Kyrgyz Republic,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KWT,Kuwait,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,XKX,Kosovo,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KOR,"Korea, Rep.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PRK,"Korea, Dem. People's Rep.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KIR,Kiribati,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KEN,Kenya,YR2000,54.7999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KAZ,Kazakhstan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,JOR,Jordan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,JPN,Japan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,JAM,Jamaica,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ITA,Italy,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ISR,Israel,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IMN,Isle of Man,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IRL,Ireland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IRQ,Iraq,YR2000,16.8999996185303,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IRN,"Iran, Islamic Rep.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IDN,Indonesia,YR2000,34.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,IND,India,YR2000,41.5,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ISL,Iceland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,HUN,Hungary,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,HKG,"Hong Kong SAR, China",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,HND,Honduras,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,HTI,Haiti,YR2000,93.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GUY,Guyana,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GNB,Guinea-Bissau,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GIN,Guinea,YR2000,57.2999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GTM,Guatemala,YR2000,48.0999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GUM,Guam,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GRD,Grenada,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GRL,Greenland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GRC,Greece,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GIB,Gibraltar,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GHA,Ghana,YR2000,52.0999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DEU,Germany,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GEO,Georgia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GMB,"Gambia, The",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GAB,Gabon,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PYF,French Polynesia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,FRA,France,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,FIN,Finland,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,FJI,Fiji,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,FRO,Faroe Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ETH,Ethiopia,YR2000,88.5999984741211,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SWZ,Eswatini,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,EST,Estonia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ERI,Eritrea,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,GNQ,Equatorial Guinea,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SLV,El Salvador,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,EGY,"Egypt, Arab Rep.",YR2000,28.1000003814697,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ECU,Ecuador,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DOM,Dominican Republic,YR2000,21.0,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DMA,Dominica,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DJI,Djibouti,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DNK,Denmark,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CZE,Czechia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CYP,Cyprus,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CUW,Curacao,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CUB,Cuba,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,HRV,Croatia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CIV,Cote d'Ivoire,YR2000,55.2999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CRI,Costa Rica,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,COG,"Congo, Rep.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,COD,"Congo, Dem. Rep.",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,COM,Comoros,YR2000,65.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,COL,Colombia,YR2000,22.2999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CHN,China,YR2000,37.2999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CHL,Chile,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CHI,Channel Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TCD,Chad,YR2000,93.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CAF,Central African Republic,YR2000,91.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CYM,Cayman Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CAN,Canada,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CMR,Cameroon,YR2000,48.4000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,KHM,Cambodia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,CPV,Cabo Verde,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BDI,Burundi,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BFA,Burkina Faso,YR2000,65.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BGR,Bulgaria,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BRN,Brunei Darussalam,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,VGB,British Virgin Islands,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BRA,Brazil,YR2000,31.5,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BWA,Botswana,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BIH,Bosnia and Herzegovina,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BOL,Bolivia,YR2000,54.2999992370605,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BTN,Bhutan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BMU,Bermuda,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BEN,Benin,YR2000,74.3000030517578,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BLZ,Belize,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BEL,Belgium,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BLR,Belarus,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BRB,Barbados,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BGD,Bangladesh,YR2000,77.8000030517578,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BHR,Bahrain,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,BHS,"Bahamas, The",YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AZE,Azerbaijan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AUT,Austria,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AUS,Australia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ABW,Aruba,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ARM,Armenia,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ARG,Argentina,YR2000,32.9000015258789,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ATG,Antigua and Barbuda,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AGO,Angola,YR2000,86.5,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AND,Andorra,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ASM,American Samoa,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,DZA,Algeria,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,ALB,Albania,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,AFG,Afghanistan,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,WLD,World,YR2000,39.6615517871702,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,UMC,Upper middle income,YR2000,32.8222678990597,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TSS,Sub-Saharan Africa (IDA & IBRD countries),YR2000,61.8361842722389,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SSA,Sub-Saharan Africa (excluding high income),YR2000,61.8361842722389,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SSF,Sub-Saharan Africa,YR2000,61.8361842722389,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,TSA,South Asia (IDA & IBRD),YR2000,45.5348280279601,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SAS,South Asia,YR2000,45.5348280279601,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,SST,Small states,YR2000,,2000
"pop. living in slums, % urban pop.",EN.POP.SLUM.UR.ZS,PRE,Pre-demographic dividend,YR2000,62.2918815859597,2000
